V,216,5332598426855,1000000000,01:28:52:35.905,0
V,217,5332615082999,1000000000,01:28:52:36.904,0
D,108,5332615082998,1000000000,01:28:52:36.904,0
V,218,5332631750240,1000000000,01:28:52:37.905,0
V,219,5332648412427,1000000000,01:28:52:38.904,0
D,109,5332648412427,1000000000,01:28:52:38.904,0
V,220,5332665093611,1000000000,01:28:52:39.905,0
V,221,5332681748757,1000000000,01:28:52:40.904,0
D,110,5332681748756,1000000000,01:28:52:40.904,0
V,222,5332698427775,1000000000,01:28:52:41.905,0
V,223,5332715089585,1000000000,01:28:52:42.905,0
D,111,5332715089586,1000000000,01:28:52:42.905,0
V,224,5332731756870,1000000000,01:28:52:43.905,0
V,225,5332748433930,1000000000,01:28:52:44.906,0
D,112,5332748433929,1000000000,01:28:52:44.906,0
V,226,5332765096198,1000000000,01:28:52:45.905,0
V,227,5332781772310,1000000000,01:28:52:46.906,0
D,113,5332781772310,1000000000,01:28:52:46.906,0
V,228,5332798439396,1000000000,01:28:52:47.906,0
V,229,5332815095756,1000000000,01:28:52:48.905,0
D,114,5332815095756,1000000000,01:28:52:48.905,0
V,230,5332831768242,1000000000,01:28:52:49.906,0
V,231,5332848431563,1000000000,01:28:52:50.905,0
D,115,5332848431563,1000000000,01:28:52:50.905,0
V,232,5332865098775,1000000000,01:28:52:51.905,0
V,233,5332881772925,1000000000,01:28:52:52.906,0
D,116,5332881772926,1000000000,01:28:52:52.906,0
V,234,5332898433119,1000000000,01:28:52:53.905,0
V,235,5332915109480,1000000000,01:28:52:54.906,0
D,117,5332915109480,1000000000,01:28:52:54.906,0
V,236,5332931770300,1000000000,01:28:52:55.906,0
V,237,5332948437261,1000000000,01:28:52:56.906,0
D,118,5332948437261,1000000000,01:28:52:56.906,0
V,238,5332965102872,1000000000,01:28:52:57.906,0
V,239,5332981783816,1000000000,01:28:52:58.907,0
D,119,5332981783817,1000000000,01:28:52:58.907,0
V,240,5332998451510,1000000000,01:28:52:59.907,0
V,241,5333015118120,1000000000,01:28:53:00.907,0
D,120,5333015118120,1000000000,01:28:53:00.907,0
V,242,5333031785374,1000000000,01:28:53:01.907,0
V,243,5333048453985,1000000000,01:28:53:02.907,0
D,121,5333048453985,1000000000,01:28:53:02.907,0
V,244,5333065117388,1000000000,01:28:53:03.907,0
V,245,5333081790301,1000000000,01:28:53:04.907,0
D,122,5333081790299,1000000000,01:28:53:04.907,0
V,246,5333098457674,1000000000,01:28:53:05.907,0
V,247,5333115123660,1000000000,01:28:53:06.907,0
D,123,5333115123660,1000000000,01:28:53:06.907,0
V,248,5333131791854,1000000000,01:28:53:07.907,0
V,249,5333148463551,1000000000,01:28:53:08.907,0
D,124,5333148463550,1000000000,01:28:53:08.907,0
V,250,5333165130965,1000000000,01:28:53:09.907,0
V,251,5333181800620,1000000000,01:28:53:10.908,0
D,125,5333181800620,1000000000,01:28:53:10.908,0
V,252,5333198451106,1000000000,01:28:53:11.907,0
V,253,5333215130469,1000000000,01:28:53:12.907,0
D,126,5333215130468,1000000000,01:28:53:12.907,0
V,254,5333231796498,1000000000,01:28:53:13.907,0
V,255,5333248454151,1000000000,01:28:53:14.907,0
D,127,5333248454152,1000000000,01:28:53:14.907,0
V,256,5333265121233,1000000000,01:28:53:15.907,0
V,257,5333281793929,1000000000,01:28:53:16.907,0
D,128,5333281793930,1000000000,01:28:53:16.907,0
V,258,5333298471667,1000000000,01:28:53:17.908,0
V,259,5333315133444,1000000000,01:28:53:18.908,0
D,129,5333315133445,1000000000,01:28:53:18.908,0
V,260,5333331800609,1000000000,01:28:53:19.908,0
V,261,5333348465555,1000000000,01:28:53:20.907,0
D,130,5333348465555,1000000000,01:28:53:20.907,0
V,262,5333365138167,1000000000,01:28:53:21.908,0
V,263,5333381801696,1000000000,01:28:53:22.908,0
D,131,5333381801696,1000000000,01:28:53:22.908,0
V,264,5333398468943,1000000000,01:28:53:23.908,0
V,265,5333415143680,1000000000,01:28:53:24.908,0
D,132,5333415143681,1000000000,01:28:53:24.908,0
V,266,5333431793142,1000000000,01:28:53:25.907,0
V,267,5333448469540,1000000000,01:28:53:26.908,0
D,133,5333448469539,1000000000,01:28:53:26.908,0
V,268,5333465145272,1000000000,01:28:53:27.908,0
V,269,5333481812290,1000000000,01:28:53:28.908,0
D,134,5333481812291,1000000000,01:28:53:28.908,0
V,270,5333498463105,1000000000,01:28:53:29.907,0
V,271,5333515137627,1000000000,01:28:53:30.908,0
D,135,5333515137628,1000000000,01:28:53:30.908,0
V,272,5333531797067,1000000000,01:28:53:31.907,0
V,273,5333548477048,1000000000,01:28:53:32.908,0
D,136,5333548477048,1000000000,01:28:53:32.908,0
V,274,5333565144068,1000000000,01:28:53:33.908,0
V,275,5333581799715,1000000000,01:28:53:34.907,0
D,137,5333581799715,1000000000,01:28:53:34.907,0
V,276,5333598470488,1000000000,01:28:53:35.908,0
V,277,5333615149637,1000000000,01:28:53:36.908,0
D,138,5333615149637,1000000000,01:28:53:36.908,0
V,278,5333631816825,1000000000,01:28:53:37.909,0
V,279,5333648471721,1000000000,01:28:53:38.908,0
D,139,5333648471720,1000000000,01:28:53:38.908,0
V,280,5333665150868,1000000000,01:28:53:39.909,0
V,281,5333681815557,1000000000,01:28:53:40.908,0
D,140,5333681815557,1000000000,01:28:53:40.908,0
V,282,5333698482620,1000000000,01:28:53:41.908,0
V,283,5333715146767,1000000000,01:28:53:42.908,0
D,141,5333715146766,1000000000,01:28:53:42.908,0
V,284,5333731821290,1000000000,01:28:53:43.909,0
V,285,5333748494147,1000000000,01:28:53:44.909,0
D,142,5333748494148,1000000000,01:28:53:44.909,0
V,286,5333765157804,1000000000,01:28:53:45.909,0
V,287,5333781825087,1000000000,01:28:53:46.909,0
D,143,5333781825087,1000000000,01:28:53:46.909,0
V,288,5333798492200,1000000000,01:28:53:47.909,0
V,289,5333815167106,1000000000,01:28:53:48.910,0
D,144,5333815167106,1000000000,01:28:53:48.910,0
V,290,5333831818637,1000000000,01:28:53:49.909,0
V,291,5333848502504,1000000000,01:28:53:50.910,0
D,145,5333848502503,1000000000,01:28:53:50.910,0
V,292,5333865169491,1000000000,01:28:53:51.910,0
V,293,5333881831898,1000000000,01:28:53:52.909,0
D,146,5333881831897,1000000000,01:28:53:52.909,0
V,294,5333898497180,1000000000,01:28:53:53.909,0
V,295,5333915165670,1000000000,01:28:53:54.909,0
D,147,5333915165670,1000000000,01:28:53:54.909,0
V,296,5333931832824,1000000000,01:28:53:55.909,0
V,297,5333948508023,1000000000,01:28:53:56.910,0
D,148,5333948508023,1000000000,01:28:53:56.910,0
V,298,5333965175053,1000000000,01:28:53:57.910,0
V,299,5333981838961,1000000000,01:28:53:58.910,0
D,149,5333981838961,1000000000,01:28:53:58.910,0
V,300,5333998502575,1000000000,01:28:53:59.910,0
V,301,5334015169940,1000000000,01:28:54:00.910,0
D,150,5334015169940,1000000000,01:28:54:00.910,0
V,302,5334031833304,1000000000,01:28:54:01.909,0
V,303,5334048506377,1000000000,01:28:54:02.910,0
D,151,5334048506377,1000000000,01:28:54:02.910,0
V,304,5334065176742,1000000000,01:28:54:03.910,0
V,305,5334081847642,1000000000,01:28:54:04.910,0
D,152,5334081847642,1000000000,01:28:54:04.910,0
V,306,5334098514759,1000000000,01:28:54:05.910,0
V,307,5334115181790,1000000000,01:28:54:06.910,0
D,153,5334115181791,1000000000,01:28:54:06.910,0
V,308,5334131840113,1000000000,01:28:54:07.910,0
V,309,5334148515185,1000000000,01:28:54:08.910,0
D,154,5334148515185,1000000000,01:28:54:08.910,0
V,310,5334165182176,1000000000,01:28:54:09.910,0
V,311,5334181851164,1000000000,01:28:54:10.911,0
D,155,5334181851164,1000000000,01:28:54:10.911,0
V,312,5334198502280,1000000000,01:28:54:11.910,0
V,313,5334215179519,1000000000,01:28:54:12.910,0
D,156,5334215179518,1000000000,01:28:54:12.910,0
V,314,5334231845717,1000000000,01:28:54:13.910,0
V,315,5334248520499,1000000000,01:28:54:14.911,0
D,157,5334248520499,1000000000,01:28:54:14.911,0
V,316,5334265191822,1000000000,01:28:54:15.911,0
V,317,5334281843977,1000000000,01:28:54:16.910,0
D,158,5334281843977,1000000000,01:28:54:16.910,0
V,318,5334298526508,1000000000,01:28:54:17.911,0
V,319,5334315192204,1000000000,01:28:54:18.911,0
D,159,5334315192203,1000000000,01:28:54:18.911,0
V,320,5334331859487,1000000000,01:28:54:19.911,0
V,321,5334348514768,1000000000,01:28:54:20.910,0
D,160,5334348514768,1000000000,01:28:54:20.910,0
V,322,5334365184548,1000000000,01:28:54:21.911,0
V,323,5334381849746,1000000000,01:28:54:22.910,0
D,161,5334381849747,1000000000,01:28:54:22.910,0
V,324,5334398516905,1000000000,01:28:54:23.911,0
V,325,5334415187058,1000000000,01:28:54:24.911,0
D,162,5334415187058,1000000000,01:28:54:24.911,0
V,326,5334431855005,1000000000,01:28:54:25.911,0
V,327,5334448536162,1000000000,01:28:54:26.912,0
D,163,5334448536163,1000000000,01:28:54:26.912,0
V,328,5334465203405,1000000000,01:28:54:27.912,0
V,329,5334481855019,1000000000,01:28:54:28.911,0
D,164,5334481855017,1000000000,01:28:54:28.911,0
V,330,5334498518589,1000000000,01:28:54:29.911,0
V,331,5334515192703,1000000000,01:28:54:30.911,0
D,165,5334515192704,1000000000,01:28:54:30.911,0
V,332,5334531859779,1000000000,01:28:54:31.911,0
V,333,5334548524973,1000000000,01:28:54:32.911,0
D,166,5334548524972,1000000000,01:28:54:32.911,0
V,334,5334565192132,1000000000,01:28:54:33.911,0
V,335,5334581866953,1000000000,01:28:54:34.912,0
D,167,5334581866953,1000000000,01:28:54:34.912,0
V,336,5334598533484,1000000000,01:28:54:35.912,0
V,337,5334615192432,1000000000,01:28:54:36.911,0
D,168,5334615192432,1000000000,01:28:54:36.911,0
V,338,5334631859716,1000000000,01:28:54:37.911,0
V,339,5334648533038,1000000000,01:28:54:38.911,0
D,169,5334648533038,1000000000,01:28:54:38.911,0
V,340,5334665204527,1000000000,01:28:54:39.912,0
V,341,5334681880475,1000000000,01:28:54:40.912,0
D,170,5334681880475,1000000000,01:28:54:40.912,0
V,342,5334698547633,1000000000,01:28:54:41.912,0
V,343,5334715212872,1000000000,01:28:54:42.912,0
D,171,5334715212872,1000000000,01:28:54:42.912,0
V,344,5334731875569,1000000000,01:28:54:43.912,0
